timestamp,baro_alt_m
5381.400,1500.042
5381.600,1500.042
5381.800,1500.042
5382.000,1500.042
5382.200,1500.042
5382.400,1500.042
5382.600,1500.042
5382.800,1500.042
5383.000,1500.043
5383.200,1500.043
5383.400,1500.043
5383.600,1500.044
5383.800,1500.044
5384.000,1500.045
5384.200,1500.046
5384.400,1500.046
5384.600,1500.047
5384.800,1500.048
5385.000,1500.048
5385.200,1500.049
5385.400,1500.050
5385.600,1500.051
5385.800,1500.052
5386.000,1500.053
5386.200,1500.053
5386.400,1500.054
5386.600,1500.055
5386.800,1500.056
5387.000,1500.057
5387.200,1500.058
5387.400,1500.059
5387.600,1500.059
5387.800,1500.060
5388.000,1500.061
5388.200,1500.062
5388.400,1500.062
5388.600,1500.063
5388.800,1500.063
5389.000,1500.064
5389.200,1500.064
5389.400,1500.065
5389.600,1500.065
5389.800,1500.065
5390.000,1500.066
5390.200,1500.066
5390.400,1500.066
5390.600,1500.066
5390.800,1500.066
5391.000,1500.066
5391.200,1500.065
5391.400,1500.065
5391.600,1500.065
5391.800,1500.064
5392.000,1500.063
5392.200,1500.063
5392.400,1500.062
5392.600,1500.061
5392.800,1500.060
5393.000,1500.059
5393.200,1500.057
5393.400,1500.056
5393.600,1500.054
5393.800,1500.053
5394.000,1500.051
5394.200,1500.049
5394.400,1500.047
5394.600,1500.045
5394.800,1500.043
5395.000,1500.040
5395.200,1500.038
5395.400,1500.035
5395.600,1500.033
5395.800,1500.030
5396.000,1500.027
5396.200,1500.024
5396.400,1500.021
5396.600,1500.017
5396.800,1500.014
5397.000,1500.010
5397.200,1500.007
5397.400,1500.003
5397.600,1499.999
5397.800,1499.995
5398.000,1499.991
5398.200,1499.986
5398.400,1499.982
5398.600,1499.977
5398.800,1499.973
5399.000,1499.968
5399.200,1499.963
5399.400,1499.958
5399.600,1499.953
5399.800,1499.948
5400.000,1499.943
5400.200,1499.938
5400.400,1499.932
5400.600,1499.927
5400.800,1499.921
5401.000,1499.915
5401.200,1499.910
5401.400,1499.904
5401.600,1499.898
5401.800,1499.892
5402.000,1499.886
5402.200,1499.880
5402.400,1499.874
5402.600,1499.868
5402.800,1499.862
5403.000,1499.855
5403.200,1499.849
5403.400,1499.843
5403.600,1499.836
5403.800,1499.830
5404.000,1499.824
5404.200,1499.817
5404.400,1499.811
5404.600,1499.805
5404.800,1499.798
5405.000,1499.792
5405.200,1499.785
5405.400,1499.779
5405.600,1499.773
5405.800,1499.766
5406.000,1499.760
5406.200,1499.754
5406.400,1499.747
5406.600,1499.741
5406.800,1499.735
5407.000,1499.729
5407.200,1499.723
5407.400,1499.717
5407.600,1499.711
5407.800,1499.705
5408.000,1499.699
5408.200,1499.693
5408.400,1499.687
5408.600,1499.682
5408.800,1499.676
5409.000,1499.671
5409.200,1499.665
5409.400,1499.660
5409.600,1499.655
5409.800,1499.650
5410.000,1499.645
5410.200,1499.640
5410.400,1499.636
5410.600,1499.631
5410.800,1499.626
5411.000,1499.622
5411.200,1499.618
5411.400,1499.614
5411.600,1499.610
5411.800,1499.606
5412.000,1499.602
5412.200,1499.599
5412.400,1499.595
5412.600,1499.592
5412.800,1499.589
5413.000,1499.586
5413.200,1499.583
5413.400,1499.581
5413.600,1499.578
5413.800,1499.576
5414.000,1499.573
5414.200,1499.571
5414.400,1499.569
5414.600,1499.568
5414.800,1499.566
5415.000,1499.565
5415.200,1499.563
5415.400,1499.562
5415.600,1499.561
5415.800,1499.560
5416.000,1499.560
5416.200,1499.559
5416.400,1499.559
5416.600,1499.559
5416.800,1499.559
5417.000,1499.559
5417.200,1499.559
5417.400,1499.559
5417.600,1499.560
5417.800,1499.561
5418.000,1499.562
5418.200,1499.563
5418.400,1499.564
5418.600,1499.565
5418.800,1499.566
5419.000,1499.568
5419.200,1499.570
5419.400,1499.571
5419.600,1499.573
5419.800,1499.575
5420.000,1499.578
5420.200,1499.580
5420.400,1499.582
5420.600,1499.585
5420.800,1499.587
5421.000,1499.590
5421.200,1499.593
5421.400,1499.596
5421.600,1499.599
5421.800,1499.602
5422.000,1499.605
5422.200,1499.608
5422.400,1499.612
5422.600,1499.615
5422.800,1499.618
5423.000,1499.622
5423.200,1499.626
5423.400,1499.629
5423.600,1499.633
5423.800,1499.637
5424.000,1499.640
5424.200,1499.644
5424.400,1499.648
5424.600,1499.652
5424.800,1499.656
5425.000,1499.660
5425.200,1499.664
5425.400,1499.668
5425.600,1499.672
5425.800,1499.676
5426.000,1499.680
5426.200,1499.684
5426.400,1499.688
5426.600,1499.692
5426.800,1499.696
5427.000,1499.700
5427.200,1499.704
5427.400,1499.707
5427.600,1499.711
5427.800,1499.715
5428.000,1499.719
5428.200,1499.723
5428.400,1499.726
5428.600,1499.730
5428.800,1499.733
5429.000,1499.737
5429.200,1499.740
5429.400,1499.744
5429.600,1499.747
5429.800,1499.750
5430.000,1499.753
5430.200,1499.757
5430.400,1499.760
5430.600,1499.763
5430.800,1499.765
5431.000,1499.768
5431.200,1499.771
5431.400,1499.773
5431.600,1499.776
5431.800,1499.778
5432.000,1499.781
5432.200,1499.783
5432.400,1499.785
5432.600,1499.787
5432.800,1499.789
5433.000,1499.791
5433.200,1499.792
5433.400,1499.794
5433.600,1499.795
5433.800,1499.797
5434.000,1499.798
5434.200,1499.799
5434.400,1499.800
5434.600,1499.801
5434.800,1499.802
5435.000,1499.803
5435.200,1499.804
5435.400,1499.804
5435.600,1499.805
5435.800,1499.805
5436.000,1499.805
5436.200,1499.805
5436.400,1499.805
5436.600,1499.805
5436.800,1499.805
5437.000,1499.805
5437.200,1499.805
5437.400,1499.804
5437.600,1499.804
5437.800,1499.803
5438.000,1499.803
5438.200,1499.802
5438.400,1499.801
5438.600,1499.800
5438.800,1499.799
5439.000,1499.798
5439.200,1499.797
5439.400,1499.796
5439.600,1499.795
5439.800,1499.793
5440.000,1499.792
5440.200,1499.791
5440.400,1499.789
5440.600,1499.788
5440.800,1499.786
5441.000,1499.785
5441.200,1499.783
5441.400,1499.781
5441.600,1499.780
5441.800,1499.778
5442.000,1499.776
5442.200,1499.775
5442.400,1499.773
5442.600,1499.771
5442.800,1499.770
5443.000,1499.768
5443.200,1499.766
5443.400,1499.765
5443.600,1499.763
5443.800,1499.761
5444.000,1499.760
5444.200,1499.758
5444.400,1499.757
5444.600,1499.755
5444.800,1499.754
5445.000,1499.752
5445.200,1499.751
5445.400,1499.750
5445.600,1499.748
5445.800,1499.747
5446.000,1499.746
5446.200,1499.745
5446.400,1499.744
5446.600,1499.743
5446.800,1499.742
5447.000,1499.742
5447.200,1499.741
5447.400,1499.740
5447.600,1499.740
5447.800,1499.739
5448.000,1499.739
5448.200,1499.739
5448.400,1499.739
5448.600,1499.739
5448.800,1499.739
5449.000,1499.739
5449.200,1499.740
5449.400,1499.740
5449.600,1499.741
5449.800,1499.742
5450.000,1499.743
5450.200,1499.744
5450.400,1499.745
5450.600,1499.746
5450.800,1499.747
5451.000,1499.749
5451.200,1499.751
5451.400,1499.752
5451.600,1499.754
5451.800,1499.756
5452.000,1499.759
5452.200,1499.761
5452.400,1499.764
5452.600,1499.766
5452.800,1499.769
5453.000,1499.772
5453.200,1499.775
5453.400,1499.778
5453.600,1499.781
5453.800,1499.785
5454.000,1499.789
5454.200,1499.792
5454.400,1499.796
5454.600,1499.800
5454.800,1499.804
5455.000,1499.809
5455.200,1499.813
5455.400,1499.818
5455.600,1499.822
5455.800,1499.827
5456.000,1499.832
5456.200,1499.837
5456.400,1499.842
5456.600,1499.847
5456.800,1499.853
5457.000,1499.858
5457.200,1499.864
5457.400,1499.870
5457.600,1499.875
5457.800,1499.881
5458.000,1499.887
5458.200,1499.893
5458.400,1499.900
5458.600,1499.906
5458.800,1499.912
5459.000,1499.919
5459.200,1499.925
5459.400,1499.932
5459.600,1499.938
5459.800,1499.945
5460.000,1499.952
5460.200,1499.959
5460.400,1499.965
5460.600,1499.972
5460.800,1499.979
5461.000,1499.986
5461.200,1499.993
5461.400,1500.000
5461.600,1500.007
5461.800,1500.014
5462.000,1500.021
5462.200,1500.029
5462.400,1500.036
5462.600,1500.043
5462.800,1500.050
5463.000,1500.057
5463.200,1500.064
5463.400,1500.071
5463.600,1500.078
5463.800,1500.085
5464.000,1500.092
5464.200,1500.099
5464.400,1500.106
5464.600,1500.113
5464.800,1500.119
5465.000,1500.126
5465.200,1500.133
5465.400,1500.139
5465.600,1500.146
5465.800,1500.152
5466.000,1500.159
5466.200,1500.165
5466.400,1500.171
5466.600,1500.177
5466.800,1500.183
5467.000,1500.189
5467.200,1500.195
5467.400,1500.201
5467.600,1500.207
5467.800,1500.212
5468.000,1500.218
5468.200,1500.223
5468.400,1500.228
5468.600,1500.233
5468.800,1500.238
5469.000,1500.243
5469.200,1500.248
5469.400,1500.252
5469.600,1500.257
5469.800,1500.261
5470.000,1500.265
5470.200,1500.269
5470.400,1500.273
5470.600,1500.277
5470.800,1500.281
5471.000,1500.284
5471.200,1500.288
5471.400,1500.291
5471.600,1500.294
5471.800,1500.297
5472.000,1500.300
5472.200,1500.302
5472.400,1500.305
5472.600,1500.307
5472.800,1500.309
5473.000,1500.311
5473.200,1500.313
5473.400,1500.315
5473.600,1500.316
5473.800,1500.318
5474.000,1500.319
5474.200,1500.320
5474.400,1500.321
5474.600,1500.322
5474.800,1500.323
5475.000,1500.324
5475.200,1500.324
5475.400,1500.325
5475.600,1500.325
5475.800,1500.325
5476.000,1500.325
5476.200,1500.325
5476.400,1500.325
5476.600,1500.324
5476.800,1500.324
5477.000,1500.323
5477.200,1500.322
5477.400,1500.322
5477.600,1500.321
5477.800,1500.320
5478.000,1500.319
5478.200,1500.317
5478.400,1500.316
5478.600,1500.315
5478.800,1500.313
5479.000,1500.312
5479.200,1500.310
5479.400,1500.309
5479.600,1500.307
5479.800,1500.305
5480.000,1500.303
5480.200,1500.301
5480.400,1500.299
5480.600,1500.297
5480.800,1500.295
5481.000,1500.293
5481.200,1500.291
5481.400,1500.289
5481.600,1500.287
5481.800,1500.284
5482.000,1500.282
5482.200,1500.280
5482.400,1500.278
5482.600,1500.275
5482.800,1500.273
5483.000,1500.271
5483.200,1500.269
5483.400,1500.267
5483.600,1500.264
5483.800,1500.262
5484.000,1500.260
5484.200,1500.258
5484.400,1500.256
5484.600,1500.254
5484.800,1500.252
5485.000,1500.250
5485.200,1500.248
5485.400,1500.246
5485.600,1500.244
5485.800,1500.242
5486.000,1500.241
5486.200,1500.239
5486.400,1500.237
5486.600,1500.236
5486.800,1500.234
5487.000,1500.233
5487.200,1500.232
5487.400,1500.230
5487.600,1500.229
5487.800,1500.228
5488.000,1500.227
5488.200,1500.226
5488.400,1500.226
5488.600,1500.225
5488.800,1500.224
5489.000,1500.224
5489.200,1500.223
5489.400,1500.223
5489.600,1500.223
5489.800,1500.223
5490.000,1500.223
5490.200,1500.223
5490.400,1500.223
5490.600,1500.223
5490.800,1500.224
5491.000,1500.224
5491.200,1500.225
5491.400,1500.226
5491.600,1500.227
5491.800,1500.227
5492.000,1500.228
5492.200,1500.230
5492.400,1500.231
5492.600,1500.232
5492.800,1500.234
5493.000,1500.235
5493.200,1500.237
5493.400,1500.238
5493.600,1500.240
5493.800,1500.242
5494.000,1500.244
5494.200,1500.246
5494.400,1500.248
5494.600,1500.251
5494.800,1500.253
5495.000,1500.255
5495.200,1500.258
5495.400,1500.260
5495.600,1500.263
5495.800,1500.266
5496.000,1500.268
5496.200,1500.271
5496.400,1500.274
5496.600,1500.277
5496.800,1500.280
5497.000,1500.283
5497.200,1500.286
5497.400,1500.289
5497.600,1500.292
5497.800,1500.295
5498.000,1500.299
5498.200,1500.302
5498.400,1500.305
5498.600,1500.308
5498.800,1500.312
5499.000,1500.315
5499.200,1500.318
5499.400,1500.321
5499.600,1500.325
5499.800,1500.328
5500.000,1500.331
5500.200,1500.335
5500.400,1500.338
5500.600,1500.341
5500.800,1500.344
5501.000,1500.347
5501.200,1500.350
5501.400,1500.353
5501.600,1500.356
5501.800,1500.359
5502.000,1500.362
5502.200,1500.365
5502.400,1500.368
5502.600,1500.371
5502.800,1500.373
5503.000,1500.376
5503.200,1500.378
5503.400,1500.381
5503.600,1500.383
5503.800,1500.385
5504.000,1500.387
5504.200,1500.390
5504.400,1500.391
5504.600,1500.393
5504.800,1500.395
5505.000,1500.397
5505.200,1500.398
5505.400,1500.399
5505.600,1500.401
5505.800,1500.402
5506.000,1500.403
5506.200,1500.404
5506.400,1500.405
5506.600,1500.405
5506.800,1500.406
5507.000,1500.406
5507.200,1500.406
5507.400,1500.406
5507.600,1500.406
5507.800,1500.406
5508.000,1500.406
5508.200,1500.405
5508.400,1500.404
5508.600,1500.404
5508.800,1500.403
5509.000,1500.402
5509.200,1500.400
5509.400,1500.399
5509.600,1500.397
5509.800,1500.396
5510.000,1500.394
5510.200,1500.392
5510.400,1500.389
5510.600,1500.387
5510.800,1500.385
5511.000,1500.382
5511.200,1500.379
5511.400,1500.376
5511.600,1500.373
5511.800,1500.370
5512.000,1500.366
5512.200,1500.363
5512.400,1500.359
5512.600,1500.355
5512.800,1500.352
5513.000,1500.347
5513.200,1500.343
5513.400,1500.339
5513.600,1500.334
5513.800,1500.330
5514.000,1500.325
5514.200,1500.320
5514.400,1500.315
5514.600,1500.310
5514.800,1500.305
5515.000,1500.299
5515.200,1500.294
5515.400,1500.289
5515.600,1500.283
5515.800,1500.277
5516.000,1500.271
5516.200,1500.265
5516.400,1500.259
5516.600,1500.253
5516.800,1500.247
5517.000,1500.241
5517.200,1500.235
5517.400,1500.228
5517.600,1500.222
5517.800,1500.215
5518.000,1500.209
5518.200,1500.202
5518.400,1500.196
5518.600,1500.189
5518.800,1500.182
5519.000,1500.176
5519.200,1500.169
5519.400,1500.162
5519.600,1500.156
5519.800,1500.149
5520.000,1500.142
5520.200,1500.135
5520.400,1500.128
5520.600,1500.122
5520.800,1500.115
5521.000,1500.108
5521.200,1500.101
5521.400,1500.095
5521.600,1500.088
5521.800,1500.081
5522.000,1500.075
5522.200,1500.068
5522.400,1500.062
5522.600,1500.055
5522.800,1500.049
5523.000,1500.043
5523.200,1500.036
5523.400,1500.030
5523.600,1500.024
5523.800,1500.018
5524.000,1500.012
5524.200,1500.006
5524.400,1500.000
5524.600,1499.994
5524.800,1499.989
5525.000,1499.983
5525.200,1499.978
5525.400,1499.972
5525.600,1499.967
5525.800,1499.962
5526.000,1499.957
5526.200,1499.952
5526.400,1499.947
5526.600,1499.943
5526.800,1499.938
5527.000,1499.933
5527.200,1499.929
5527.400,1499.925
5527.600,1499.921
5527.800,1499.917
5528.000,1499.913
5528.200,1499.909
5528.400,1499.906
5528.600,1499.902
5528.800,1499.899
5529.000,1499.896
5529.200,1499.893
5529.400,1499.890
5529.600,1499.887
5529.800,1499.884
5530.000,1499.882
5530.200,1499.879
5530.400,1499.877
5530.600,1499.875
5530.800,1499.873
5531.000,1499.871
5531.200,1499.869
5531.400,1499.867
5531.600,1499.866
5531.800,1499.864
5532.000,1499.863
5532.200,1499.862
5532.400,1499.861
5532.600,1499.860
5532.800,1499.859
5533.000,1499.858
5533.200,1499.858
5533.400,1499.857
5533.600,1499.857
5533.800,1499.856
5534.000,1499.856
5534.200,1499.856
5534.400,1499.856
5534.600,1499.856
5534.800,1499.856
5535.000,1499.856
5535.200,1499.857
5535.400,1499.857
5535.600,1499.858
5535.800,1499.858
5536.000,1499.859
5536.200,1499.859
5536.400,1499.860
5536.600,1499.861
5536.800,1499.862
5537.000,1499.862
5537.200,1499.863
5537.400,1499.864
5537.600,1499.865
5537.800,1499.866
5538.000,1499.867
5538.200,1499.868
5538.400,1499.869
5538.600,1499.870
5538.800,1499.871
5539.000,1499.872
5539.200,1499.873
5539.400,1499.874
5539.600,1499.876
5539.800,1499.877
5540.000,1499.878
5540.200,1499.879
5540.400,1499.880
5540.600,1499.881
5540.800,1499.881
5541.000,1499.882
5541.200,1499.883
5541.400,1499.884
5541.600,1499.885
5541.800,1499.885
5542.000,1499.886
5542.200,1499.887
5542.400,1499.887
5542.600,1499.888
5542.800,1499.888
5543.000,1499.888
5543.200,1499.889
5543.400,1499.889
5543.600,1499.889
5543.800,1499.889
5544.000,1499.889
5544.200,1499.889
5544.400,1499.889
5544.600,1499.888
5544.800,1499.888
5545.000,1499.887
5545.200,1499.887
5545.400,1499.886
5545.600,1499.885
5545.800,1499.884
5546.000,1499.883
5546.200,1499.882
5546.400,1499.881
5546.600,1499.880
5546.800,1499.878
5547.000,1499.876
5547.200,1499.875
5547.400,1499.873
5547.600,1499.871
5547.800,1499.869
5548.000,1499.867
5548.200,1499.865
5548.400,1499.862
5548.600,1499.860
5548.800,1499.857
5549.000,1499.855
5549.200,1499.852
5549.400,1499.849
5549.600,1499.846
5549.800,1499.843
5550.000,1499.840
5550.200,1499.837
5550.400,1499.833
5550.600,1499.830
5550.800,1499.826
5551.000,1499.822
5551.200,1499.819
5551.400,1499.815
5551.600,1499.811
5551.800,1499.807
5552.000,1499.803
5552.200,1499.798
5552.400,1499.794
5552.600,1499.790
5552.800,1499.785
5553.000,1499.781
5553.200,1499.776
5553.400,1499.772
5553.600,1499.767
5553.800,1499.762
5554.000,1499.757
5554.200,1499.753
5554.400,1499.748
5554.600,1499.743
5554.800,1499.738
5555.000,1499.733
5555.200,1499.728
5555.400,1499.723
5555.600,1499.718
5555.800,1499.713
5556.000,1499.708
5556.200,1499.703
5556.400,1499.697
5556.600,1499.692
5556.800,1499.687
5557.000,1499.682
5557.200,1499.677
5557.400,1499.672
5557.600,1499.667
5557.800,1499.662
5558.000,1499.657
5558.200,1499.652
5558.400,1499.647
5558.600,1499.643
5558.800,1499.638
5559.000,1499.633
5559.200,1499.629
5559.400,1499.624
5559.600,1499.619
5559.800,1499.615
5560.000,1499.611
5560.200,1499.606
5560.400,1499.602
5560.600,1499.598
5560.800,1499.594
5561.000,1499.590
5561.200,1499.586
5561.400,1499.582
5561.600,1499.579
5561.800,1499.575
5562.000,1499.572
5562.200,1499.569
5562.400,1499.565
5562.600,1499.562
5562.800,1499.559
5563.000,1499.557
5563.200,1499.554
5563.400,1499.552
5563.600,1499.549
5563.800,1499.547
5564.000,1499.545
5564.200,1499.543
5564.400,1499.541
5564.600,1499.539
5564.800,1499.538
5565.000,1499.537
5565.200,1499.535
5565.400,1499.534
5565.600,1499.533
5565.800,1499.533
5566.000,1499.532
5566.200,1499.532
5566.400,1499.531
5566.600,1499.531
5566.800,1499.531
5567.000,1499.531
5567.200,1499.532
5567.400,1499.532
5567.600,1499.533
5567.800,1499.534
5568.000,1499.535
5568.200,1499.536
5568.400,1499.537
5568.600,1499.539
5568.800,1499.540
5569.000,1499.542
5569.200,1499.544
5569.400,1499.546
5569.600,1499.548
5569.800,1499.551
5570.000,1499.553
5570.200,1499.556
5570.400,1499.559
5570.600,1499.562
5570.800,1499.565
5571.000,1499.568
5571.200,1499.571
5571.400,1499.575
5571.600,1499.578
5571.800,1499.582
5572.000,1499.586
5572.200,1499.590
5572.400,1499.594
5572.600,1499.598
5572.800,1499.602
5573.000,1499.607
5573.200,1499.611
5573.400,1499.616
5573.600,1499.620
5573.800,1499.625
5574.000,1499.630
5574.200,1499.635
5574.400,1499.640
5574.600,1499.645
5574.800,1499.650
5575.000,1499.655
5575.200,1499.660
5575.400,1499.666
5575.600,1499.671
5575.800,1499.676
5576.000,1499.682
5576.200,1499.687
5576.400,1499.693
5576.600,1499.698
5576.800,1499.704
5577.000,1499.709
5577.200,1499.715
5577.400,1499.721
5577.600,1499.726
5577.800,1499.732
5578.000,1499.737
5578.200,1499.743
5578.400,1499.748
5578.600,1499.754
5578.800,1499.760
5579.000,1499.765
5579.200,1499.771
5579.400,1499.776
5579.600,1499.781
5579.800,1499.787
5580.000,1499.792
5580.200,1499.797
5580.400,1499.802
5580.600,1499.808
5580.800,1499.813
5581.000,1499.818
5581.200,1499.823
5581.400,1499.828
5581.600,1499.832
5581.800,1499.837
5582.000,1499.842
5582.200,1499.846
5582.400,1499.851
5582.600,1499.855
5582.800,1499.859
5583.000,1499.864
5583.200,1499.868
5583.400,1499.872
5583.600,1499.876
5583.800,1499.880
5584.000,1499.883
5584.200,1499.887
5584.400,1499.890
5584.600,1499.894
5584.800,1499.897
5585.000,1499.900
5585.200,1499.903
5585.400,1499.906
5585.600,1499.909
5585.800,1499.912
5586.000,1499.914
5586.200,1499.917
5586.400,1499.919
5586.600,1499.921
5586.800,1499.924
5587.000,1499.926
5587.200,1499.927
5587.400,1499.929
5587.600,1499.931
5587.800,1499.933
5588.000,1499.934
5588.200,1499.935
5588.400,1499.937
5588.600,1499.938
5588.800,1499.939
5589.000,1499.940
5589.200,1499.941
5589.400,1499.941
5589.600,1499.942
5589.800,1499.942
5590.000,1499.943
5590.200,1499.943
5590.400,1499.943
5590.600,1499.944
5590.800,1499.944
5591.000,1499.944
5591.200,1499.944
5591.400,1499.944
5591.600,1499.943
5591.800,1499.943
5592.000,1499.943
5592.200,1499.942
5592.400,1499.942
5592.600,1499.941
5592.800,1499.941
5593.000,1499.940
5593.200,1499.939
5593.400,1499.939
5593.600,1499.938
5593.800,1499.937
5594.000,1499.936
5594.200,1499.936
5594.400,1499.935
5594.600,1499.934
5594.800,1499.933
5595.000,1499.932
5595.200,1499.931
5595.400,1499.930
5595.600,1499.929
5595.800,1499.928
5596.000,1499.928
5596.200,1499.927
5596.400,1499.926
5596.600,1499.925
5596.800,1499.924
5597.000,1499.924
5597.200,1499.923
5597.400,1499.922
5597.600,1499.922
5597.800,1499.921
5598.000,1499.920
5598.200,1499.920
5598.400,1499.920
5598.600,1499.919
5598.800,1499.919
5599.000,1499.919
5599.200,1499.919
5599.400,1499.918
5599.600,1499.918
5599.800,1499.919
5600.000,1499.919
5600.200,1499.919
5600.400,1499.919
5600.600,1499.920
5600.800,1499.920
5601.000,1499.921
5601.200,1499.922
5601.400,1499.923
5601.600,1499.924
5601.800,1499.925
5602.000,1499.926
5602.200,1499.927
5602.400,1499.929
5602.600,1499.930
5602.800,1499.932
5603.000,1499.933
5603.200,1499.935
5603.400,1499.937
5603.600,1499.940
5603.800,1499.942
5604.000,1499.944
5604.200,1499.947
5604.400,1499.949
5604.600,1499.952
5604.800,1499.955
5605.000,1499.958
5605.200,1499.961
5605.400,1499.964
5605.600,1499.968
5605.800,1499.971
5606.000,1499.975
5606.200,1499.978
5606.400,1499.982
5606.600,1499.986
5606.800,1499.990
5607.000,1499.995
5607.200,1499.999
5607.400,1500.003
5607.600,1500.008
5607.800,1500.013
5608.000,1500.017
5608.200,1500.022
5608.400,1500.027
5608.600,1500.032
5608.800,1500.038
5609.000,1500.043
5609.200,1500.048
5609.400,1500.054
5609.600,1500.059
5609.800,1500.065
5610.000,1500.071
5610.200,1500.076
5610.400,1500.082
5610.600,1500.088
5610.800,1500.094
5611.000,1500.100
5611.200,1500.106
5611.400,1500.113
5611.600,1500.119
5611.800,1500.125
5612.000,1500.131
5612.200,1500.138
5612.400,1500.144
5612.600,1500.150
5612.800,1500.157
5613.000,1500.163
5613.200,1500.170
5613.400,1500.176
5613.600,1500.183
5613.800,1500.189
5614.000,1500.196
5614.200,1500.202
5614.400,1500.209
5614.600,1500.215
5614.800,1500.222
5615.000,1500.228
5615.200,1500.235
5615.400,1500.241
5615.600,1500.247
5615.800,1500.253
5616.000,1500.260
5616.200,1500.266
5616.400,1500.272
5616.600,1500.278
5616.800,1500.284
5617.000,1500.290
5617.200,1500.296
5617.400,1500.302
5617.600,1500.307
5617.800,1500.313
5618.000,1500.319
5618.200,1500.324
5618.400,1500.329
5618.600,1500.335
5618.800,1500.340
5619.000,1500.345
5619.200,1500.350
5619.400,1500.355
5619.600,1500.359
5619.800,1500.364
5620.000,1500.368
5620.200,1500.373
5620.400,1500.377
5620.600,1500.381
5620.800,1500.385
5621.000,1500.389
5621.200,1500.392
5621.400,1500.396
5621.600,1500.399
5621.800,1500.403
5622.000,1500.406
5622.200,1500.409
5622.400,1500.411
5622.600,1500.414
5622.800,1500.416
5623.000,1500.419
5623.200,1500.421
5623.400,1500.423
5623.600,1500.425
5623.800,1500.427
5624.000,1500.428
5624.200,1500.430
5624.400,1500.431
5624.600,1500.432
5624.800,1500.433
5625.000,1500.434
5625.200,1500.434
5625.400,1500.435
5625.600,1500.435
5625.800,1500.435
5626.000,1500.435
5626.200,1500.435
5626.400,1500.435
5626.600,1500.435
5626.800,1500.434
5627.000,1500.433
5627.200,1500.432
5627.400,1500.431
5627.600,1500.430
5627.800,1500.429
5628.000,1500.428
5628.200,1500.426
5628.400,1500.424
5628.600,1500.423
5628.800,1500.421
5629.000,1500.419
5629.200,1500.417
5629.400,1500.414
5629.600,1500.412
5629.800,1500.409
5630.000,1500.407
5630.200,1500.404
5630.400,1500.401
5630.600,1500.399
5630.800,1500.396
5631.000,1500.393
5631.200,1500.389
5631.400,1500.386
5631.600,1500.383
5631.800,1500.380
5632.000,1500.376
5632.200,1500.373
5632.400,1500.369
5632.600,1500.366
5632.800,1500.362
5633.000,1500.359
5633.200,1500.355
5633.400,1500.351
5633.600,1500.347
5633.800,1500.344
5634.000,1500.340
5634.200,1500.336
5634.400,1500.332
5634.600,1500.328
5634.800,1500.324
5635.000,1500.321
5635.200,1500.317
5635.400,1500.313
5635.600,1500.309
5635.800,1500.305
5636.000,1500.301
5636.200,1500.298
5636.400,1500.294
5636.600,1500.290
5636.800,1500.287
5637.000,1500.283
5637.200,1500.279
5637.400,1500.276
5637.600,1500.272
5637.800,1500.269
5638.000,1500.266
5638.200,1500.262
5638.400,1500.259
5638.600,1500.256
5638.800,1500.253
5639.000,1500.250
5639.200,1500.247
5639.400,1500.244
5639.600,1500.241
5639.800,1500.238
5640.000,1500.236
5640.200,1500.233
5640.400,1500.231
5640.600,1500.228
5640.800,1500.226
5641.000,1500.224
5641.200,1500.222
5641.400,1500.220
5641.600,1500.218
5641.800,1500.216
5642.000,1500.215
5642.200,1500.213
5642.400,1500.211
5642.600,1500.210
5642.800,1500.209
5643.000,1500.208
5643.200,1500.207
5643.400,1500.206
5643.600,1500.205
5643.800,1500.204
5644.000,1500.203
5644.200,1500.203
5644.400,1500.203
5644.600,1500.202
5644.800,1500.202
5645.000,1500.202
5645.200,1500.202
5645.400,1500.202
5645.600,1500.202
5645.800,1500.202
5646.000,1500.203
5646.200,1500.203
5646.400,1500.204
5646.600,1500.204
5646.800,1500.205
5647.000,1500.206
5647.200,1500.207
5647.400,1500.208
5647.600,1500.209
5647.800,1500.210
5648.000,1500.211
5648.200,1500.212
5648.400,1500.213
5648.600,1500.215
5648.800,1500.216
5649.000,1500.218
5649.200,1500.219
5649.400,1500.221
5649.600,1500.222
5649.800,1500.224
5650.000,1500.225
5650.200,1500.227
5650.400,1500.229
5650.600,1500.231
5650.800,1500.232
5651.000,1500.234
5651.200,1500.236
5651.400,1500.238
5651.600,1500.239
5651.800,1500.241
5652.000,1500.243
5652.200,1500.245
5652.400,1500.247
5652.600,1500.248
5652.800,1500.250
5653.000,1500.252
5653.200,1500.253
5653.400,1500.255
5653.600,1500.257
5653.800,1500.258
5654.000,1500.260
5654.200,1500.261
5654.400,1500.263
5654.600,1500.264
5654.800,1500.265
5655.000,1500.266
5655.200,1500.268
5655.400,1500.269
5655.600,1500.270
5655.800,1500.271
5656.000,1500.271
5656.200,1500.272
5656.400,1500.273
5656.600,1500.273
5656.800,1500.274
5657.000,1500.274
5657.200,1500.274
5657.400,1500.274
5657.600,1500.274
5657.800,1500.274
5658.000,1500.274
5658.200,1500.274
5658.400,1500.273
5658.600,1500.273
5658.800,1500.272
5659.000,1500.271
5659.200,1500.270
5659.400,1500.269
5659.600,1500.268
5659.800,1500.267
5660.000,1500.265
5660.200,1500.264
5660.400,1500.262
5660.600,1500.260
5660.800,1500.258
